Scenario,lambda,env.beta,seed,sigma2x,kappa,nsamp,npres,uns_nsamp,Model,MAE,correlation,worst,best,tot_cpu,sim
Unbiased,-3,1.2,704790,1,0.05,100,11,237,unstructured,1.414556195,0.909166999,"41, 61, 121, 141, 221, 261, 301, 321, 341, 381, 1, 21, 81, 161, 201, 281, 241, 361","61, 161, 241, 361, 41, 101, 121, 181, 201, 261, 281, 321, 341, 1, 21, 81",34.82846785,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,joint,0.473236735,0.91420494,"61, 161, 241, 301, 381, 101, 121, 141, 181, 201, 221, 261, 321, 341, 361, 1, 21, 41, 81","1, 41, 141, 181, 201, 221, 261, 301, 341, 21, 81, 101, 161, 241, 361, 61, 121, 281, 321, 381",50.86514878,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,unstructuredcov,1.414559104,0.909167607,"41, 61, 121, 141, 221, 261, 301, 321, 341, 381, 1, 21, 81, 161, 201, 281, 241, 361","61, 161, 241, 361, 41, 101, 121, 181, 201, 261, 281, 321, 341, 1, 21, 81",31.85339975,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,jointcov,0.473232243,0.914204241,"61, 161, 241, 301, 381, 101, 121, 141, 181, 201, 221, 261, 321, 341, 361, 1, 21, 41, 81","1, 41, 141, 181, 201, 221, 261, 301, 341, 21, 81, 101, 161, 241, 361, 61, 121, 281, 321, 381",50.22624516,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,covariate,0.962143385,0.331676536,"61, 161, 241, 321, 1, 81, 101, 121, 181, 201, 261, 341, 21","21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 301, 341, 381, 361, 281, 321, 1, 81",18.42929482,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,covariatebias,0.962137411,0.331698615,"61, 161, 241, 321, 1, 81, 101, 121, 181, 201, 261, 341, 21","21, 41, 61, 101, 121, 141, 181, 201, 221, 261, 301, 341, 381, 361, 281, 321, 1, 81",19.45022655,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,correlation_str,0.612234197,0.885218259,"61, 161, 241, 301, 321, 381, 1, 101, 121, 141, 181, 201, 261, 341, 21, 81","41, 61, 121, 141, 181, 201, 221, 261, 301, 341, 381, 1, 21, 81, 161, 361, 281, 321, 101",63.38311601,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,correlation_uns,0.476055335,0.915475192,"61, 161, 241, 301, 381, 101, 121, 141, 181, 201, 261, 281, 321, 341, 361, 1, 21, 41, 81","1, 21, 41, 141, 181, 201, 221, 261, 301, 341, 101, 161, 361, 61, 121, 281, 321, 381, 241",63.38311601,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,correlationbias_str,0.612125276,0.885243436,"61, 161, 241, 301, 321, 381, 1, 101, 121, 141, 181, 201, 261, 341, 21, 81","41, 61, 121, 141, 181, 201, 221, 261, 301, 341, 381, 1, 21, 81, 161, 361, 281, 321, 101",61.51818967,23
Unbiased,-3,1.2,704790,1,0.05,100,11,237,correlationbias_uns,0.476006958,0.915477918,"61, 161, 241, 301, 381, 101, 121, 141, 181, 201, 261, 281, 321, 341, 361, 1, 21, 41, 81","1, 21, 41, 141, 181, 201, 221, 261, 301, 341, 101, 161, 361, 61, 121, 281, 321, 381, 241",61.51818967,23
Unbiased,-3,1.2,178093,1,0.05,100,8,253,structured,0.613943843,0.677164464,"1, 81, 121, 141, 221, 101, 181, 201, 281, 161, 241, 261, 301, 341, 361, 381, 21, 41, 61, 321","21, 41, 101, 161, 181, 241, 261, 281, 321, 341, 361, 381, 81, 121, 141, 221, 301, 61",131.5997736,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,unstructured,1.569218356,0.828265545,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 1","261, 341, 101, 121, 181, 201, 281, 361, 1, 21, 41, 61, 81, 141, 161, 241, 321, 221",34.54239607,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,joint,0.486886039,0.822902135,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 181","161, 241, 341, 21, 61, 181, 381, 1, 81, 361, 41, 321",51.32944965,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,unstructuredcov,1.569212981,0.828262832,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 1","261, 341, 101, 121, 181, 201, 281, 361, 1, 21, 41, 61, 81, 141, 161, 241, 321, 221",33.03466582,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,jointcov,0.486883956,0.822903015,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 181","161, 241, 341, 21, 61, 181, 381, 1, 81, 361, 41, 321",50.37370825,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,covariate,0.638718256,0.556778469,"1, 101, 121, 181, 201, 281, 81, 161, 221, 241, 301, 321, 361, 381, 21, 41, 61, 141, 341","1, 41, 81, 101, 121, 141, 161, 201, 221, 241, 281, 301, 321, 361, 381, 21, 61, 181, 261, 341",21.34950495,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,covariatebias,0.638631418,0.556895071,"1, 101, 121, 181, 201, 281, 81, 161, 221, 241, 301, 321, 361, 381, 21, 41, 61, 141, 341","1, 41, 81, 101, 121, 141, 161, 201, 221, 241, 281, 301, 321, 361, 381, 21, 61, 181, 261, 341",21.75699234,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,correlation_str,0.524674569,0.796300732,"41, 61, 121, 141, 201, 221, 281, 301, 361, 101, 181, 81, 161, 241, 341, 381","21, 101, 161, 181, 241, 321, 341, 61, 121, 141, 201, 381, 41, 221, 81, 261",66.1025176,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,correlation_uns,0.506993971,0.830135016,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 181","241, 261, 341, 1, 21, 181, 321, 381, 101, 121, 141, 281, 361, 61, 81",66.1025176,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,correlationbias_str,0.524890045,0.796219932,"41, 61, 121, 141, 201, 221, 281, 301, 361, 101, 181, 81, 161, 241, 341, 381","21, 101, 161, 181, 241, 321, 341, 61, 121, 141, 201, 381, 41, 221, 81, 261",58.69591689,24
Unbiased,-3,1.2,178093,1,0.05,100,8,253,correlationbias_uns,0.507379483,0.830166075,"41, 61, 121, 141, 201, 221, 281, 301, 361, 381, 181","241, 261, 341, 1, 21, 181, 321, 381, 101, 121, 141, 281, 361, 61, 81",58.69591689,24
Unbiased,-3,1.2,971237,1,0.05,100,14,268,structured,0.788721975,-0.191677772,"1, 21, 81, 101, 161, 181, 241, 261, 321, 341","41, 121, 201, 221, 261, 281, 301, 361, 141, 341, 1, 21, 81, 161, 381, 181",40.3205266,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,unstructured,1.790331327,0.870994402,"1, 21, 81, 101, 121, 161, 181, 201, 241, 261, 321, 361, 221, 281, 301, 341, 381","41, 61, 121, 141, 301, 361, 381, 101, 181, 201, 261, 281, 21, 341, 161, 241, 321",38.96148157,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,joint,0.39163094,0.874143802,"1, 21, 61, 81, 101, 121, 161, 241, 301, 321, 361, 381, 41, 181, 201, 261, 281, 341","41, 121, 161, 201, 221, 241, 261, 281, 321, 341, 1, 101, 141, 381, 61, 81, 361, 21",56.49090338,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,unstructuredcov,1.790320423,0.870994162,"1, 21, 81, 101, 121, 161, 181, 201, 241, 261, 321, 361, 221, 281, 301, 341, 381","41, 61, 121, 141, 301, 361, 381, 101, 181, 201, 261, 281, 21, 341, 161, 241, 321",37.92151332,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,jointcov,0.391628348,0.87414582,"1, 21, 61, 81, 101, 121, 161, 241, 301, 321, 361, 381, 41, 181, 201, 261, 281, 341","41, 121, 161, 201, 221, 241, 261, 281, 321, 341, 1, 101, 141, 381, 61, 81, 361, 21",54.86735153,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,covariate,0.759630544,0.17382507,"1, 21, 81, 101, 161, 181, 241, 261, 321, 341, 121, 201, 281, 301, 381","21, 41, 61, 121, 141, 201, 221, 301, 361, 381, 261, 1, 81, 101, 321, 161, 181, 241",17.11701417,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,covariatebias,0.759636242,0.173843529,"1, 21, 81, 101, 161, 181, 241, 261, 321, 341, 121, 201, 281, 301, 381","21, 41, 61, 121, 141, 201, 221, 301, 361, 381, 261, 1, 81, 101, 321, 161, 181, 241",17.41292357,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,correlation_str,0.4960271,0.739890282,"81, 101, 161, 181, 241, 261, 321, 341, 361, 1, 21, 41, 121, 201, 281, 221, 301, 381","1, 41, 101, 121, 141, 161, 221, 241, 261, 301, 361, 61, 341, 381, 281, 321, 181",52.11995101,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,correlation_uns,0.402959625,0.876325809,"1, 21, 61, 81, 101, 121, 161, 241, 301, 321, 361, 381, 41, 181, 201, 261, 281, 341","41, 81, 121, 161, 181, 201, 221, 241, 261, 281, 321, 341, 1, 101, 141, 381, 61, 361, 21, 301",52.11995101,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,correlationbias_str,0.496043097,0.739874804,"81, 101, 161, 181, 241, 261, 321, 341, 361, 1, 21, 41, 121, 201, 281, 221, 301, 381","1, 41, 101, 121, 141, 161, 221, 241, 261, 301, 361, 61, 341, 381, 281, 321, 181",53.92164111,25
Unbiased,-3,1.2,971237,1,0.05,100,14,268,correlationbias_uns,0.40295256,0.876328201,"1, 21, 61, 81, 101, 121, 161, 241, 301, 321, 361, 381, 41, 181, 201, 261, 281, 341","41, 81, 121, 161, 181, 201, 221, 241, 261, 281, 321, 341, 1, 101, 141, 381, 61, 361, 21, 301",53.92164111,25
Unbiased,-3,1.2,115784,1,0.05,100,9,269,structured,0.837703449,0.728729043,"1, 41, 61, 81, 141, 161, 221, 181, 201, 241, 261, 281, 321, 341, 21, 101","21, 101, 181, 281, 301, 381, 41, 61, 141, 201, 221, 121, 261, 341, 361, 1, 81, 161, 241, 321",57.2570734,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,unstructured,1.441429444,0.924423141,"1, 61, 81, 161, 181, 201, 261, 281, 321, 361, 341, 21, 41, 101, 121, 141, 221, 241, 301, 381","21, 61, 101, 141, 181, 201, 221, 281, 301, 341, 361, 381, 41, 121, 261, 81",34.64382553,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,joint,0.442907073,0.91679822,"1, 61, 81, 141, 161, 201, 221, 261, 281, 301, 321, 361, 381, 41, 341, 21, 121, 241","121, 141, 181, 241, 261, 321, 341, 361, 1, 21, 41, 61, 81, 161, 221, 281, 301, 381, 101, 201",54.93453646,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,unstructuredcov,1.441433056,0.924422441,"1, 61, 81, 161, 181, 201, 261, 281, 321, 361, 341, 21, 41, 101, 121, 141, 221, 241, 301, 381","21, 61, 101, 141, 181, 201, 221, 281, 301, 341, 361, 381, 41, 121, 261, 81",37.37945461,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,jointcov,0.44289277,0.916816784,"1, 61, 81, 141, 161, 201, 221, 261, 281, 301, 321, 361, 381, 41, 341, 21, 121, 241","121, 141, 181, 241, 261, 321, 341, 361, 1, 21, 41, 61, 81, 161, 221, 281, 301, 381, 101, 201",57.74203849,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,covariate,0.708002719,0.65686299,"21, 101, 301, 361, 381, 41, 61, 141, 221, 241, 261, 281, 321, 341, 1, 81, 161, 181","41, 81, 161, 181, 221, 241, 321, 341, 361, 101, 121, 61, 141, 201, 281, 301, 261",21.71939421,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,covariatebias,0.708073467,0.656847201,"21, 101, 301, 361, 381, 41, 61, 141, 221, 241, 261, 281, 321, 341, 1, 81, 161, 181","41, 81, 161, 181, 221, 241, 321, 341, 361, 101, 121, 61, 141, 201, 281, 301, 261",23.52048039,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,correlation_str,0.709324573,0.724072678,"1, 61, 81, 161, 141, 181, 221, 241, 261, 281, 321, 341, 21, 101","21, 41, 121, 181, 221, 241, 261, 341, 361, 381, 61, 281, 141, 301, 1, 81, 201, 321",57.91815639,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,correlation_uns,0.522282448,0.92411283,"1, 61, 81, 161, 181, 201, 241, 261, 281, 321, 361, 381, 141, 221, 341, 21, 41, 101, 121, 301","21, 61, 101, 121, 181, 221, 241, 261, 341, 381, 41, 141, 161, 201, 301, 281, 361, 1, 81",57.91815639,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,correlationbias_str,0.710448937,0.722472738,"1, 61, 81, 161, 141, 181, 221, 241, 261, 281, 321, 341, 21, 101","21, 41, 121, 181, 221, 241, 261, 341, 361, 381, 61, 281, 141, 301, 1, 81, 201, 321",56.76753688,26
Unbiased,-3,1.2,115784,1,0.05,100,9,269,correlationbias_uns,0.522146458,0.924187279,"1, 61, 81, 161, 181, 201, 241, 261, 281, 321, 361, 381, 141, 221, 341, 21, 41, 101, 121, 301","21, 61, 101, 121, 181, 221, 241, 261, 341, 381, 41, 141, 161, 201, 301, 281, 361, 1, 81",56.76753688,26
Unbiased,-3,1.2,531821,1,0.05,100,4,134,structured,0.742591455,0.613322599,"21, 41, 101, 121, 161, 181, 201, 261, 281, 301, 381, 1, 61, 81, 141, 321, 221","1, 141, 161, 221, 241, 261, 301, 321, 341, 21, 41, 81, 121, 201, 381, 61, 101, 181, 281, 361",21.24025607,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,unstructured,1.582141515,0.871714814,"21, 41, 181, 221, 261, 281, 301, 361, 381, 161, 241, 321, 1, 81, 61, 101, 141","61, 81, 121, 141, 161, 221, 241, 321, 341, 1, 21, 101, 181, 201, 261, 281, 301, 361, 41, 381",35.91763997,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,joint,0.56080988,0.86796015,"21, 41, 181, 221, 261, 281, 301, 361, 381, 61, 241, 321, 1, 81, 161, 101, 141","61, 81, 121, 141, 161, 181, 241, 261, 321, 341, 1, 21, 101, 201, 281, 301, 361, 381, 41, 221",56.33371806,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,unstructuredcov,1.582148127,0.871715365,"21, 41, 181, 221, 261, 281, 301, 361, 381, 161, 241, 321, 1, 81, 61, 101, 141","61, 81, 121, 141, 161, 221, 241, 321, 341, 1, 21, 101, 181, 201, 261, 281, 301, 361, 41, 381",34.81885314,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,jointcov,0.56081006,0.867956891,"21, 41, 181, 221, 261, 281, 301, 361, 381, 61, 241, 321, 1, 81, 161, 101, 141","61, 81, 121, 141, 161, 181, 241, 261, 321, 341, 1, 21, 101, 201, 281, 301, 361, 381, 41, 221",55.94032693,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,covariate,0.772352579,0.337537003,"41, 81, 141, 161, 241, 321, 381, 61, 101, 181, 221, 261, 301","61, 101, 121, 141, 181, 261, 341, 361, 381, 41, 201, 241, 301, 321, 21, 81, 161, 221, 281, 1",15.91191363,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,covariatebias,0.772348251,0.337479326,"41, 81, 141, 161, 241, 321, 381, 61, 101, 181, 221, 261, 301","61, 101, 121, 141, 181, 261, 341, 361, 381, 41, 201, 241, 301, 321, 21, 81, 161, 221, 281, 1",15.41005707,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,correlation_str,0.869695229,0.411487594,"1, 21, 41, 101, 121, 181, 201, 261, 281, 301, 381, 61, 141, 81, 221","1, 61, 81, 161, 241, 321, 341, 21, 41, 101, 121, 141, 181, 201, 301, 381, 221, 261, 281, 361",50.47776747,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,correlation_uns,0.696904771,0.871754038,"21, 41, 181, 221, 261, 281, 301, 361, 381, 81, 161, 241, 321, 1, 61, 101, 141","61, 81, 121, 141, 161, 181, 221, 241, 261, 321, 341, 21, 101, 201, 281, 301, 361, 41, 381",50.47776747,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,correlationbias_str,0.872151183,0.405906251,"1, 21, 41, 101, 121, 181, 201, 261, 281, 301, 381, 61, 141, 81, 221","1, 61, 81, 161, 241, 321, 341, 21, 41, 101, 121, 141, 181, 201, 301, 381, 221, 261, 281, 361",58.29435158,27
Unbiased,-3,1.2,531821,1,0.05,100,4,134,correlationbias_uns,0.69703258,0.87171562,"21, 41, 181, 221, 261, 281, 301, 361, 381, 81, 161, 241, 321, 1, 61, 101, 141","61, 81, 121, 141, 161, 181, 221, 241, 261, 321, 341, 21, 101, 201, 281, 301, 361, 41, 381",58.29435158,27
Unbiased,-3,1.2,879957,1,0.05,100,13,352,structured,0.784386185,0.233034744,"1, 21, 41, 61, 141, 201, 221, 241, 281, 341, 101, 181, 261, 301, 361, 381, 121","1, 41, 81, 181, 221, 281, 381, 61, 141, 161, 241, 301, 321, 361, 21, 101, 121, 261, 201, 341",71.22464395,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,unstructured,1.570032469,0.828862802,"61, 81, 101, 161, 221, 301, 381, 241, 321, 341, 1, 21, 41, 121, 181, 261, 281","41, 61, 121, 141, 181, 221, 241, 261, 281, 321, 341, 361, 21, 101, 201, 301, 381",36.55278158,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,joint,0.435513431,0.835617787,"61, 81, 141, 161, 221, 261, 301, 341, 381, 21, 101, 181, 241, 321, 1, 41, 121","21, 101, 121, 141, 181, 201, 261, 301, 321, 341, 381, 1, 41, 61, 81, 161, 221, 241, 361, 281",54.69674754,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,unstructuredcov,1.569877074,0.828811295,"61, 81, 101, 161, 221, 301, 381, 241, 321, 341, 1, 21, 41, 121, 181, 261, 281","41, 61, 121, 141, 181, 221, 241, 261, 281, 321, 341, 361, 21, 101, 201, 301, 381",39.46747303,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,jointcov,0.435510695,0.835617597,"61, 81, 141, 161, 221, 261, 301, 341, 381, 21, 101, 181, 241, 321, 1, 41, 121","21, 101, 121, 141, 181, 201, 261, 301, 321, 341, 381, 1, 41, 61, 81, 161, 221, 241, 361, 281",59.5797472,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,covariate,0.666787867,0.522192737,"61, 141, 201, 261, 281, 341, 21, 81, 101, 181, 221, 301, 381","1, 41, 81, 161, 181, 201, 221, 241, 321, 381, 61, 121, 141, 281, 301, 341, 361, 21, 101, 261",19.86323547,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,covariatebias,0.666780587,0.522192471,"61, 141, 201, 261, 281, 341, 21, 81, 101, 181, 221, 301, 381","1, 41, 81, 161, 181, 201, 221, 241, 321, 381, 61, 121, 141, 281, 301, 341, 361, 21, 101, 261",19.08834648,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,correlation_str,0.437086371,0.836978623,"61, 81, 201, 261, 281, 301, 341, 21, 101, 181, 221, 381, 41, 121, 141, 321","1, 41, 121, 161, 181, 201, 241, 281, 301, 321, 361, 61, 81, 141, 221, 381, 21, 101",55.67430806,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,correlation_uns,0.425374052,0.839638114,"61, 81, 141, 161, 261, 301, 341, 21, 101, 181, 241, 321, 1, 41, 121, 221","21, 101, 161, 181, 201, 241, 261, 301, 321, 341, 361, 381, 1, 61, 81, 121, 221, 41, 141, 281",55.67430806,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,correlationbias_str,0.437088895,0.836977394,"61, 81, 201, 261, 281, 301, 341, 21, 101, 181, 221, 381, 41, 121, 141, 321","1, 41, 121, 161, 181, 201, 241, 281, 301, 321, 361, 61, 81, 141, 221, 381, 21, 101",54.01729465,28
Unbiased,-3,1.2,879957,1,0.05,100,13,352,correlationbias_uns,0.425371385,0.839638949,"61, 81, 141, 161, 261, 301, 341, 21, 101, 181, 241, 321, 1, 41, 121, 221","21, 101, 161, 181, 201, 241, 261, 301, 321, 341, 361, 381, 1, 61, 81, 121, 221, 41, 141, 281",54.01729465,28
Unbiased,-3,1.2,306857,1,0.05,100,19,409,structured,0.659155922,0.278104598,"1, 21, 61, 81, 101, 141, 161, 181, 241, 261, 281, 301, 321, 361, 121, 201, 341, 221, 41","121, 141, 181, 201, 281, 301, 341, 361, 381, 1, 21, 41, 61, 81, 161, 241, 261, 321, 101, 221",89.32322574,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,unstructured,1.519707139,0.803370225,"61, 101, 141, 181, 261, 341, 381, 1, 121, 221, 301, 321, 21, 81, 161, 241","41, 61, 101, 141, 161, 201, 221, 241, 281, 301, 361, 21, 81, 181, 121, 381, 261, 321",38.02399349,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,joint,0.374771262,0.803923858,"41, 61, 141, 161, 181, 221, 261, 281, 301, 361, 81, 101, 341, 21, 121, 201, 241, 321, 381, 1","1, 21, 41, 101, 121, 181, 201, 281, 361, 381, 81, 141, 161, 241, 261, 301, 321, 341, 221",58.82271194,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,unstructuredcov,1.519713567,0.803368531,"61, 101, 141, 181, 261, 341, 381, 1, 121, 221, 301, 321, 21, 81, 161, 241","41, 61, 101, 141, 161, 201, 221, 241, 281, 301, 361, 21, 81, 181, 121, 381, 261, 321",38.96155429,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,jointcov,0.374776555,0.803919922,"41, 61, 141, 161, 181, 221, 261, 281, 301, 361, 81, 101, 341, 21, 121, 201, 241, 321, 381, 1","1, 21, 41, 101, 121, 181, 201, 281, 361, 381, 81, 141, 161, 241, 261, 301, 321, 341, 221",59.16187477,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,covariate,0.58160897,0.422254099,"21, 61, 101, 141, 161, 181, 221, 281, 301, 361, 381, 41, 121, 201, 261, 341, 1, 81, 241, 321","1, 101, 121, 141, 181, 201, 261, 281, 301, 341, 361, 21, 41, 81, 221, 381, 161, 241, 61, 321",18.66333199,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,covariatebias,0.581604157,0.422242491,"21, 61, 101, 141, 161, 181, 221, 281, 301, 361, 381, 41, 121, 201, 261, 341, 1, 81, 241, 321","1, 101, 121, 141, 181, 201, 261, 281, 301, 341, 361, 21, 41, 81, 221, 381, 161, 241, 61, 321",18.94373345,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,correlation_str,0.412455385,0.763511409,"61, 141, 161, 181, 221, 261, 281, 301, 361, 41, 81, 101, 121, 341, 1, 21, 201, 241, 321","1, 41, 61, 101, 201, 261, 281, 301, 341, 361, 21, 81, 121, 161, 181, 241, 381, 321, 141, 221",63.08949614,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,correlation_uns,0.371603004,0.809348826,"41, 61, 141, 161, 181, 221, 261, 281, 301, 361, 81, 101, 341, 21, 121, 201, 241, 321, 381, 1","1, 21, 41, 101, 181, 201, 281, 301, 361, 381, 61, 81, 121, 161, 241, 261, 321, 341, 141, 221",63.08949614,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,correlationbias_str,0.412763099,0.763250854,"61, 141, 161, 181, 221, 261, 281, 301, 361, 41, 81, 101, 121, 341, 1, 21, 201, 241, 321","1, 41, 61, 101, 201, 261, 281, 301, 341, 361, 21, 81, 121, 161, 181, 241, 381, 321, 141, 221",58.42281961,29
Unbiased,-3,1.2,306857,1,0.05,100,19,409,correlationbias_uns,0.371671488,0.809339594,"41, 61, 141, 161, 181, 221, 261, 281, 301, 361, 81, 101, 341, 21, 121, 201, 241, 321, 381, 1","1, 21, 41, 101, 181, 201, 281, 301, 361, 381, 61, 81, 121, 161, 241, 261, 321, 341, 141, 221",58.42281961,29
Unbiased,-3,1.2,30735,1,0.05,100,8,259,structured,1.9585125,0.413651562,"1, 61, 81, 141, 161, 241, 261, 321, 341, 101, 181, 21","201, 281, 261, 301, 321, 341, 1, 21, 41, 81, 101, 121, 161, 181, 221, 241, 361, 381",73.87956476,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,unstructured,1.595673308,0.905842555,"1, 81, 161, 181, 221, 261, 341, 361, 41, 201, 381, 61, 101, 121, 141, 281, 301, 321","201, 241, 281, 321, 361, 41, 101, 121, 141, 181, 261, 341, 21, 61, 301, 381, 1, 81, 161",32.32002759,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,joint,0.527500379,0.892906627,"1, 61, 81, 101, 161, 181, 221, 261, 341, 361, 41, 121, 201, 241, 381, 141, 281, 301","121, 201, 221, 241, 281, 321, 341, 361, 1, 41, 61, 101, 141, 181, 261, 21, 161, 301, 381, 81",47.44898629,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,unstructuredcov,1.595668901,0.905842083,"1, 81, 161, 181, 221, 261, 341, 361, 41, 201, 381, 61, 101, 121, 141, 281, 301, 321","201, 241, 281, 321, 361, 41, 101, 121, 141, 181, 261, 341, 21, 61, 301, 381, 1, 81, 161",33.30806351,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,jointcov,0.527488577,0.892905934,"1, 61, 81, 101, 161, 181, 221, 261, 341, 361, 41, 121, 201, 241, 381, 141, 281, 301","121, 201, 221, 241, 281, 321, 341, 361, 1, 41, 61, 101, 141, 181, 261, 21, 161, 301, 381, 81",49.39584351,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,covariate,0.739617122,0.480693887,"1, 61, 81, 141, 161, 221, 241, 301, 381, 201, 281, 341, 361, 21, 41, 101, 181, 261, 321","21, 41, 101, 121, 181, 201, 261, 281, 321, 341, 361, 141, 381, 161, 221, 241, 301, 1",18.57080102,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,covariatebias,0.739604073,0.480697492,"1, 61, 81, 141, 161, 221, 241, 301, 381, 201, 281, 341, 361, 21, 41, 101, 181, 261, 321","21, 41, 101, 121, 181, 201, 261, 281, 321, 341, 361, 141, 381, 161, 221, 241, 301, 1",18.85478449,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,correlation_str,0.590809515,0.847162976,"1, 61, 81, 161, 181, 221, 261, 341, 361, 41, 121, 201, 241, 381, 141, 281, 101, 301","41, 121, 201, 281, 321, 341, 361, 61, 101, 141, 181, 221, 261, 21, 161, 241, 301, 381, 1, 81",56.1705339,30
Unbiased,-3,1.2,30735,1,0.05,100,8,259,correlation_uns,0.549772579,0.895603364,"1, 61, 81, 161, 181, 221, 261, 341, 361, 41, 121, 201, 241, 381, 101, 141, 281, 301","121, 201, 221, 241, 281, 321, 341, 361, 1, 41, 61, 101, 141, 181, 261, 21, 161, 301, 381, 81",56.1705339,30
